,date,market-price,difficulty,total-bitcoins,blocks-size,market-cap,open,high,low,close,volume,Number of Trades,TB Base Volume,close_nextday
1124,2022-02-20,40115.05,27967152532434.0,18963118.75,391780.055535,759871131431.25,40079.17,40125.44,38000.0,38386.89,33439.29011,811235,15338.25392,37008.16
1125,2022-02-21,38382.32,27967152532434.0,18964225.0,391910.25491,744156189000.0,38386.89,39494.35,36800.0,37008.16,62347.68496,1352290,30617.13558,38230.33
1126,2022-02-22,37031.08,27967152532434.0,18965343.75,392070.752423,714741598565.3888,37008.16,38429.0,36350.0,38230.33,53785.94589,1212527,27322.73575,37250.01
1127,2022-02-23,38262.17,27967152532434.0,18966450.0,392237.363188,732934592316.0687,38230.33,39249.93,37036.79,37250.01,43560.732,1030872,21449.9558,39219.17
1128,2022-02-25,38344.78,27967152532434.0,18967562.5,392566.610715,729852837437.5,38328.68,39683.53,38014.37,39219.17,56574.57125,1408558,29904.01589,39116.72
1129,2022-02-26,39222.6,27967152532434.0,18968687.5,392740.030453,739152845812.5,39219.16,40348.45,38573.18,39116.72,29361.2568,924257,14658.93596,37699.07
1130,2022-02-27,39103.91,27967152532434.0,18969793.75,392885.683708,739309771818.75,39116.73,39855.7,37000.0,37699.07,46229.44719,1265753,21789.2508,44421.2
1131,2022-03-01,43226.36,27967152532434.0,18970900.0,393204.549941,788904876500.0,43160.0,44949.0,42809.98,44421.2,61743.09873,1866871,30937.54085,43892.98
1132,2022-03-02,44418.83,27967152532434.0,18972006.25,393412.394848,838581648256.25,44421.2,45400.0,43334.09,43892.98,57782.65081,1653131,28624.1131,42454.0
1133,2022-03-03,43934.85,27851682002895.555,18973112.5,393618.98918,825311420637.5,43892.99,44101.12,41832.28,42454.0,50940.61021,1289320,24438.40113,39148.66
1134,2022-03-04,42464.4,27550332084344.0,18974218.75,393807.182135,791642354687.5,42454.0,42527.3,38550.0,39148.66,61964.68498,1465066,29322.62323,38420.81
1135,2022-03-06,39399.58,27550332084344.0,18975331.25,394137.759364,747058791312.5,39397.97,39693.87,38088.57,38420.81,39677.26158,986352,19055.16367,37988.0
1136,2022-03-07,38407.69,27550332084344.0,18976437.5,394277.995493,723533609000.0,38420.8,39547.57,37155.0,37988.0,63994.11559,1456041,31641.49735,38730.63
1137,2022-03-08,38032.5,27550332084344.0,18977543.75,394452.910471,740010340987.5,37988.01,39362.08,37867.65,38730.63,55583.06638,1271128,27964.07361,41941.71
1138,2022-03-09,38753.1,27550332084344.0,18978650.0,394636.727794,802132642250.0,38730.63,42594.06,38656.45,41941.71,67392.58799,1570230,34598.34753,38729.57
1139,2022-03-11,39437.89,27550332084344.0,18979756.25,394995.073894,748011173568.75,39422.01,40236.26,38223.6,38729.57,59018.7642,1252571,29148.02045,38807.36
1140,2022-03-12,38741.04,27550332084344.0,18980868.75,395164.991799,744012093262.5,38729.57,39486.71,38660.52,38807.36,24034.36432,671733,11869.94851,37777.34
1141,2022-03-13,38809.18,27550332084344.0,18981981.25,395311.807695,743770971318.75,38807.35,39310.0,37578.51,37777.34,32791.82359,841844,15150.32067,39671.37
1142,2022-03-14,37820.39,27550332084344.0,18983093.75,395446.596177,741764388281.25,37777.35,39947.12,37555.0,39671.37,46945.45375,1114899,24146.76237,39280.33
1143,2022-03-15,39680.6,27550332084344.0,18984200.0,395619.709207,742794793400.0,39671.37,39887.61,38098.33,39280.33,46015.54926,1060517,22657.90532,40917.9
1144,2022-03-17,41133.08,27520860571022.34,18985306.25,395978.943351,783960250981.25,41114.01,41478.82,40500.0,40917.9,37189.38087,935784,18580.98075,41757.51
1145,2022-03-18,40946.78,27452707696466.0,18986418.75,396165.939536,775785070125.0,40917.89,42325.02,40135.04,41757.51,45408.00969,1065054,22374.92757,42201.13
1146,2022-03-19,41795.77,27452707696466.0,18987525.0,396349.128225,793545338903.1812,41757.51,42400.0,41499.29,42201.13,29067.18108,801197,14463.06148,41262.11
1147,2022-03-20,42222.32,27452707696466.0,18988631.25,396509.664403,795091967700.0,42201.13,42296.26,40911.0,41262.11,30653.33468,799695,14636.72662,41002.25
1148,2022-03-21,41250.83,27452707696466.0,18989737.5,396644.967374,783497579512.5,41262.11,41544.22,40467.94,41002.25,39426.24877,947206,19079.42652,42364.13
1149,2022-03-22,41071.41,27452707696466.0,18990843.75,396814.273183,808345264218.75,41002.26,43361.0,40875.51,42364.13,59454.94294,1367343,30215.54785,43991.46
1150,2022-03-24,42905.06,27452707696466.0,18991950.0,397163.10907,804802873200.0,42882.76,44220.89,42560.46,43991.46,56195.12374,1202541,27963.10189,44313.16
1151,2022-03-25,44004.47,27452707696466.0,18993056.25,397333.541943,834061072162.5,43991.46,45094.14,43579.0,44313.16,54614.43648,1141588,27819.34765,44511.27
1152,2022-03-26,44334.33,27452707696466.0,18994162.5,397533.805508,845639108662.5,44313.16,44792.99,44071.97,44511.27,23041.61741,693647,11422.59021,46827.76
1153,2022-03-27,44542.39,27452707696466.0,18995281.25,397681.999486,846429732500.0,44511.27,46999.0,44421.46,46827.76,41874.91071,1135096,21674.84642,47122.21
1154,2022-03-28,46858.53,27452707696466.0,18996387.5,397824.893642,900144091922.7,46827.76,48189.84,46663.56,47122.21,58949.2614,1498975,29097.75719,47434.8
1155,2022-03-29,47115.93,27452707696466.0,18997493.75,398022.39193,905705514531.25,47122.21,48096.47,46950.85,47434.8,36772.28457,1095678,18192.3742,45510.34
1156,2022-03-31,47064.16,28315874718216.324,18998600.0,398378.016454,898040212804.9331,47067.99,47600.0,45200.0,45510.34,48645.12667,1290541,22879.47328,46283.49
1157,2022-04-01,45539.22,28587155782195.0,18999706.25,398554.155449,853979796818.75,45510.35,46720.09,44200.0,46283.49,56271.06474,1372216,28041.37621,45811.0
1158,2022-04-02,46282.56,28587155782195.0,19000818.75,398747.008884,880041921225.0,46283.49,47213.0,45620.0,45811.0,37073.53582,1056716,18562.93079,46580.51
1159,2022-04-04,46425.52,28587155782195.0,19001925.0,399069.047406,883532506725.0,46407.36,46890.71,45118.0,46580.51,44641.87514,1171998,21913.04154,45497.55
1160,2022-04-05,46611.26,28587155782195.0,19003031.25,399254.426819,885769292625.0,46580.5,47200.0,45353.81,45497.55,42192.74852,1046080,20607.57735,43170.47
1161,2022-04-06,45508.16,28587155782195.0,19004150.0,399424.910882,863872995558.2574,45497.54,45507.14,43121.0,43170.47,60849.32936,1471912,29467.28381,43444.19
1162,2022-04-07,43190.18,28587155782195.0,19005262.5,399595.179688,833289334382.6385,43170.47,43900.99,42727.35,43444.19,37396.54156,999816,18567.25999,42252.01
1163,2022-04-08,43464.32,28587155782195.0,19006375.0,399771.396826,812313461125.0,43444.2,43970.62,42107.14,42252.01,42375.04203,1108136,20530.56354,42158.85
1164,2022-04-10,42787.69,28587155782195.0,19007481.25,400081.946479,812398756106.25,42753.96,43410.3,41868.0,42158.85,22771.09403,678983,10952.24952,39530.45
1165,2022-04-11,42144.23,28587155782195.0,19008587.5,400216.86739,803055796112.5,42158.85,42414.71,39200.0,39530.45,63560.44721,1385924,30543.05561,40074.94
1166,2022-04-12,39488.62,28587155782195.0,19009693.75,400395.801289,770669891494.1815,39530.45,40699.0,39254.63,40074.94,57751.01778,1153667,28344.99788,41147.79
1167,2022-04-13,40102.2,28587155782195.0,19010800.0,400587.7132,786115590800.0,40074.95,41561.31,39588.54,41147.79,41342.27254,948061,20522.54699,40551.9
1168,2022-04-15,39939.9,28225928151211.0,19011906.25,400930.835169,758251856968.75,39942.37,40870.36,39766.4,40551.9,24026.35739,616536,11755.54439,40378.71
1169,2022-04-16,40566.2,28225928151211.0,19013012.5,401090.659918,769323524787.5,40551.9,40709.35,39991.55,40378.71,15805.44718,423446,7642.38243,39678.12
1170,2022-04-17,40388.78,28225928151211.0,19014118.75,401229.968598,770202713540.7625,40378.7,40595.67,39546.17,39678.12,19988.49259,590241,9578.91533,40801.13
1171,2022-04-18,39711.45,28225928151211.0,19015225.0,401366.765906,750283732825.0,39678.11,41116.73,38536.51,40801.13,54243.49575,1157741,27097.19375,41358.19
1172,2022-04-20,41507.3,28225928151211.0,19016343.75,401708.547701,789526666793.7743,41493.19,42199.0,40820.0,41358.19,40877.35041,1063843,20007.29623,40480.01
1173,2022-04-21,41375.79,28225928151211.0,19017450.0,401892.355716,792913560300.0,41358.19,42976.0,39751.0,40480.01,59316.27657,1515456,29413.89548,39709.18
1174,2022-04-22,40514.01,28225928151211.0,19018556.25,402079.735615,770333794380.5436,40480.01,40795.06,39177.0,39709.18,46664.0196,1043471,23248.71242,39441.6
1175,2022-04-23,39727.65,28225928151211.0,19019662.5,402253.393636,752798241750.0,39709.19,39980.0,39285.0,39441.6,20291.42375,724132,10217.20484,39450.13
1176,2022-04-24,39429.01,28225928151211.0,19020768.75,402408.844987,755314727062.5,39441.61,39940.0,38929.62,39450.13,26703.61186,868183,12639.70229,40426.08
1177,2022-04-25,39465.57,28225928151211.0,19021875.0,402554.305864,741206381250.0,39450.12,40616.0,38200.0,40426.08,63037.12784,1280351,31958.39557,38112.65
1178,2022-04-26,40472.7,28225928151211.0,19022981.25,402743.694567,737654143931.25,40426.08,40797.31,37702.26,38112.65,66650.258,1381618,31936.9422,39235.72
1179,2022-04-27,38114.94,28770282779728.406,19024093.75,402916.765261,737194365526.6531,38112.64,39474.72,37881.31,39235.72,57083.12272,1232083,28942.08915,38596.11
1180,2022-04-29,39770.04,29794407589312.0,19025206.25,403278.379902,752179240237.9462,39742.06,39925.25,38175.0,38596.11,51453.65715,1101140,24773.60543,37630.8
1181,2022-04-30,38596.28,29794407589312.0,19026312.5,403475.440533,737268282667.3755,38596.11,38795.38,37578.2,37630.8,35321.18989,1017369,16523.43017,38468.35
1182,2022-05-01,37661.19,29794407589312.0,19027431.25,403659.498331,724200064289.3156,37630.8,38675.0,37386.38,38468.35,38812.24104,1021157,19551.11747,38525.16
1183,2022-05-02,38475.48,29794407589312.0,19028537.5,403805.779546,739037607054.838,38468.35,39167.34,38052.0,38525.16,53200.92628,1053893,27276.29561,37728.95
1184,2022-05-03,38510.65,29794407589312.0,19029643.75,403983.526693,726756604720.8055,38525.16,38651.51,37517.8,37728.95,40316.45358,1005131,20002.76343,36552.97
1185,2022-05-05,39674.89,29794407589312.0,19030750.0,404312.435157,757866622711.9237,39690.0,39845.51,35571.9,36552.97,88722.43355,1979692,41786.44096,36013.77
1186,2022-05-06,36549.9,29794407589312.0,19031856.25,404535.850189,696128206056.25,36552.97,36675.63,35258.0,36013.77,68437.80187,1214518,34536.42346,35472.39
1187,2022-05-07,36013.03,29794407589312.0,19032968.75,404741.927455,683082178678.0648,36013.77,36146.3,34785.0,35472.39,34281.70682,746488,15385.18829,34038.4
1188,2022-05-08,35471.42,29794407589312.0,19034075.0,404895.389314,662062230725.0,35472.4,35514.22,33713.95,34038.4,72445.64344,1301451,32350.03935,30076.31
1189,2022-05-09,34082.21,29794407589312.0,19035181.25,405050.924595,618319792543.75,34038.39,34243.15,30033.33,30076.31,191876.926428,2564538,86538.962569,31017.1
1190,2022-05-10,30175.71,29822970212378.65,19036287.5,405245.205386,602707898537.5,30074.23,32658.99,29730.4,31017.1,165532.00311,2470325,73691.196106,29029.75
1191,2022-05-12,28907.15,31251101365711.0,19037393.75,405602.52874,550447202887.5,29103.94,30243.0,26700.0,29029.75,204507.263138,3951233,101465.278257,29287.05
1192,2022-05-13,28931.14,31251101365711.0,19038500.0,405789.95513,583168293500.0,29029.74,31083.37,28751.67,29287.05,97872.36957,2051900,48827.72764,30086.74
1193,2022-05-14,29234.06,31251101365711.0,19039606.25,405988.312157,561554146737.5,29287.05,30343.27,28630.0,30086.74,51095.87863,1204626,25908.17135,31328.89
1194,2022-05-15,30074.61,31251101365711.0,19040725.0,406185.56635,576944445873.5392,30086.74,31460.0,29480.0,31328.89,46275.66912,1016769,24163.362,30444.93
1195,2022-05-17,29834.09,31251101365711.0,19041837.5,406605.932492,573006974050.0,29874.01,30788.37,29450.38,30444.93,56724.13307,1175382,28600.36238,28715.32
1196,2022-05-18,30406.69,31251101365711.0,19042943.75,406820.589044,568565171543.75,30444.93,30709.99,28654.47,28715.32,59749.15799,1379212,29501.76769,30319.23
1197,2022-05-19,28680.97,31251101365711.0,19044100.0,406991.206404,568523517300.0,28715.33,30545.18,28691.38,30319.23,67877.36415,1860780,35339.65787,29445.06
1198,2022-05-21,29159.5,31251101365711.0,19045212.5,407338.856096,557186736900.0,29201.01,29656.18,28947.28,29445.06,20987.13124,643486,10558.92886,30293.94
1199,2022-05-22,29409.92,31251101365711.0,19046325.0,407483.35518,559733399100.0,29445.07,30487.99,29255.11,30293.94,36158.98748,862880,18538.10071,29109.15
1200,2022-05-23,30278.94,31251101365711.0,19047431.25,407630.533747,573377552040.1512,30293.93,30670.51,28866.35,29109.15,63901.49932,1328317,30476.66811,29542.15
1201,2022-05-25,29634.57,30705864440302.207,19048537.5,407960.68192,563722418775.0,29654.58,30223.74,29294.21,29542.15,59537.38659,985440,28846.96589,29201.35
1202,2022-05-26,29518.59,29897409688834.0,19049643.75,408155.812188,567679383750.0,29542.14,29886.64,28019.56,29201.35,94581.65463,1431112,45206.85416,28629.8
1203,2022-05-27,29193.92,29897409688834.0,19050750.0,408324.405631,553005171000.0,29201.35,29397.66,28282.9,28629.8,90998.5201,1321406,43590.05398,29031.33
1204,2022-05-28,28578.89,29897409688834.0,19051856.25,408499.036884,551590717394.145,28629.81,29266.0,28450.0,29031.33,34479.35127,684423,17561.21465,29468.1
1205,2022-05-29,29013.69,29897409688834.0,19052962.5,408655.09652,554517420600.0,29031.33,29587.78,28839.21,29468.1,27567.34764,635311,13735.42581,31801.04
1206,2022-05-31,31715.58,29897409688834.0,19054068.75,409001.364442,601841815537.5,31734.23,32399.0,31200.01,31801.04,62433.11632,1161340,30046.95511,29805.83
1207,2022-06-01,31776.27,29897409688834.0,19055175.0,409190.288441,601552819575.0,31801.05,31982.97,29301.0,29805.83,103395.63382,1404611,47614.81205,30452.62
1208,2022-06-02,29780.81,29897409688834.0,19056281.25,409372.067302,575842706812.5,29805.84,30689.0,29594.55,30452.62,56961.42928,1086183,28555.06607,29864.04
1209,2022-06-04,29681.76,29897409688834.0,19057387.5,409729.461883,568062606600.0,29700.21,29988.88,29485.0,29864.04,25617.90113,618037,12971.7246,29919.21
1210,2022-06-05,29845.23,29897409688834.0,19058500.0,409874.552913,566837907000.0,29864.03,30189.0,29531.42,29919.21,23139.9281,604680,11753.51303,31373.1
1211,2022-06-06,29901.35,29897409688834.0,19059612.5,410006.574299,599041346544.2355,29919.2,31765.64,29890.23,31373.1,68836.92456,1124745,34225.53913,31125.33
1212,2022-06-07,31349.82,29897409688834.0,19060725.0,410188.130515,561147744000.0,31373.1,31589.6,29218.96,31125.33,110674.51658,1743957,54831.53114,30204.77
1213,2022-06-08,31117.83,30107694713067.656,19061831.25,410374.864525,581538347775.0,31125.32,31327.22,29843.88,30204.77,68542.61276,1236327,32668.41005,30109.93
1214,2022-06-09,30189.25,30283293547737.0,19062937.5,410546.677787,574690376812.5,30204.77,30700.0,29944.1,30109.93,46291.1865,841562,23082.29251,29091.88
1215,2022-06-10,30083.46,30283293547737.0,19064043.75,410717.767748,555392786568.75,30109.93,30382.8,28850.0,29091.88,76204.2498,1258608,35502.20972,26574.53
1216,2022-06-12,28344.5,30283293547737.0,19065150.0,411040.625071,538788780981.68805,28424.71,28544.96,26560.0,26574.53,92474.598809,1451271,43538.78641,22487.41
1217,2022-06-13,26593.3,30283293547737.0,19066262.5,411179.174174,452537740437.5,26574.53,26895.84,21925.77,22487.41,254611.034966,3261484,121398.556133,22136.41
1218,2022-06-14,22431.22,30283293547737.0,19067375.0,411364.465435,432279973176.37665,22485.27,23362.88,20846.0,22136.41,187201.64671,2583151,92764.742864,22583.72
1219,2022-06-15,22189.29,30283293547737.0,19068481.25,411574.927516,412279633106.25,22136.42,22800.0,20111.62,22583.72,200774.493467,2847831,98340.102217,20468.81
1220,2022-06-17,20350.48,30283293547737.0,19069587.5,411947.355235,398694201108.79926,20400.6,21365.43,20246.66,20468.81,86694.33663,1352992,43066.94445,18970.79
1221,2022-06-18,20434.75,30283293547737.0,19070693.75,412104.296278,362514817493.75,20468.81,20792.06,17622.0,18970.79,196441.655524,2467372,96560.044649,20573.89
1222,2022-06-20,20540.38,30283293547737.0,19071800.0,412428.970203,388987354515.1387,20574.0,21090.0,19637.03,20573.89,109028.94154,1639448,54047.82476,20723.52
1223,2022-06-21,20582.29,30283293547737.0,19072912.5,412578.085114,392693195105.5051,20573.9,21723.0,20348.4,20723.52,104371.0749,1515321,52193.33566,19987.99
1224,2022-06-22,20703.51,30139562945443.56,19074018.75,412748.031729,388957390350.0,20723.51,20900.0,19770.51,19987.99,92133.97938,1394981,44907.30453,21110.13
1225,2022-06-23,19953.71,29570168636358.0,19075131.25,412912.797782,386841551851.0677,19988.0,21233.0,19890.07,21110.13,83127.08716,1207858,42716.83721,21491.19
1226,2022-06-25,21194.68,29570168636358.0,19076243.75,413244.061217,404645282425.0,21237.68,21614.5,20906.62,21491.19,51431.67794,874540,25240.18142,21038.07
1227,2022-06-26,21481.38,29570168636358.0,19077350.0,413407.507463,408942074600.0,21491.18,21888.0,20964.73,21038.07,53278.10464,885306,26051.16372,20742.56
1228,2022-06-27,21020.04,29570168636358.0,19078456.25,413583.050987,406393360303.07904,21038.08,21539.85,20510.0,20742.56,64475.0013,1002214,31992.4604,20281.29
1229,2022-06-28,20702.23,29570168636358.0,19079568.75,413778.709859,393649662450.0,20742.57,21212.1,20202.01,20281.29,63801.0832,1064497,30490.78532,19942.21
1230,2022-06-30,20085.93,29570168636358.0,19080675.0,414131.394584,387165976425.0,20123.0,20179.08,18626.0,19942.21,93846.64806,1438163,45447.98482,19279.8
1231,2022-07-01,19865.7,29570168636358.0,19081781.25,414314.78509,362744661562.5,19942.21,20918.35,18975.0,19279.8,111844.59494,1668363,56417.61783,19252.81
1232,2022-07-02,19226.7,29570168636358.0,19082887.5,414483.675202,366677683312.5,19279.8,19467.39,18977.01,19252.81,46180.3021,833508,23693.90779,19315.83
1233,2022-07-03,19224.75,29570168636358.0,19083993.75,414643.385827,363846197051.521,19252.82,19647.63,18781.0,19315.83,51087.46631,880786,25361.96292,20236.71
1234,2022-07-04,19288.97,29570168636358.0,19085100.0,414776.044794,379678979400.0,19315.83,20354.01,19055.31,20236.71,74814.04601,1282843,38543.72441,20564.51
1235,2022-07-06,20181.91,29570168636358.0,19086206.25,415090.035261,379147487156.25,20175.84,20675.22,19761.25,20564.51,82439.5808,1472221,41580.73433,21624.98
1236,2022-07-07,20545.61,29155457214820.32,19087318.75,415265.612095,391595431475.0,20564.51,21838.1,20251.68,21624.98,85014.58261,1653722,42731.5372,21594.75
1237,2022-07-08,21633.44,29152798808272.0,19088425.0,415464.19518,408072349650.0,21624.99,22527.37,21189.26,21594.75,403081.57349,4358216,201798.10144,20862.47
1238,2022-07-10,21582.6,29152798808272.0,19089537.5,415790.124597,414491127737.5,21592.15,21607.65,20655.0,20862.47,192188.21556,3434401,95376.75351,19963.61
1239,2022-07-11,20834.61,29152798808272.0,19090650.0,415921.653997,393286480650.0,20861.11,20868.48,19875.23,19963.61,137535.40724,3232941,66869.47065,19328.75
1240,2022-07-12,19946.31,29152798808272.0,19091762.5,416070.29579,377283277274.18604,19963.61,20059.42,19240.0,19328.75,139506.45862,3626399,67681.11612,20234.87
1241,2022-07-13,19292.99,29152798808272.0,19092868.75,416252.117558,376891452150.7508,19331.28,20366.61,18910.94,20234.87,209250.24888,4789109,103667.13511,20830.04
1242,2022-07-15,20568.9,29152798808272.0,19093975.0,416589.403534,394706825023.07837,20588.84,21200.0,20382.29,20830.04,143343.3049,4411375,71354.9491,21195.6
1243,2022-07-16,20835.61,29152798808272.0,19095081.25,416781.37108,394007906512.5,20830.04,21588.94,20478.61,21195.6,121011.67393,3723401,61225.46264,20798.16
1244,2022-07-17,21197.1,29152798808272.0,19096200.0,416932.39478,399855331800.0,21195.6,21684.54,20750.01,20798.16,118229.4525,4261057,59550.95291,23396.62
1245,2022-07-19,22538.08,29152798808272.0,19097306.25,417228.383426,423385045111.01917,22432.58,23800.0,21579.54,23396.62,263770.76574,6488375,132874.43405,23223.3
1246,2022-07-20,23403.29,29152798808272.0,19098412.5,417421.58642,449251957237.5,23398.48,24276.74,22906.19,23223.3,238762.17094,6364038,119820.55352,23152.19
1247,2022-07-21,23227.22,28827135813162.805,19099525.0,417594.8593,437646515850.0,23223.3,23442.77,22341.46,23152.19,184817.68191,4808194,92958.794,22451.07
1248,2022-07-23,22687.08,27692567959234.0,19100631.25,417939.213566,436950570329.1355,22684.83,23000.77,21934.57,22451.07,122137.77375,3762227,61569.86415,22579.68
1249,2022-07-24,22461.7,27692567959234.0,19101737.5,418086.799052,432883575225.0,22448.58,23014.64,22257.15,22579.68,115189.67277,3671238,58086.99433,21310.9
1250,2022-07-25,22582.4,27692567959234.0,19102850.0,418221.20912,421054130160.2824,22577.13,22666.0,21250.0,21310.9,180344.76643,4807238,88021.9456,21254.67
1251,2022-07-26,21300.72,27692567959234.0,19103956.25,418390.183692,399769388487.5,21310.9,21347.82,20706.5,21254.67,177817.24326,4545385,87353.4604,22952.45
1252,2022-07-27,21267.33,27692567959234.0,19105062.5,418575.455676,410044769232.77625,21254.67,23112.63,21042.53,22952.45,210971.19796,5475738,106519.12743,23773.75
1253,2022-07-29,23856.25,27692567959234.0,19106175.0,418933.917397,460114906350.0,23845.25,24442.66,23414.03,23773.75,198298.50623,6221401,100165.6085,23643.51
1254,2022-07-30,23792.0,27692567959234.0,19107281.25,419114.913002,454906152000.0,23777.28,24668.0,23502.25,23643.51,151060.13211,4801528,75778.59282,23293.32
1255,2022-07-31,23647.99,27692567959234.0,19108387.5,419262.060604,454301912812.5,23644.64,24194.82,23227.31,23293.32,127743.32483,4463721,63737.43859,23268.01
1256,2022-08-01,23326.49,27692567959234.0,19109493.75,419402.306983,443340255000.0,23296.36,23509.68,22850.0,23268.01,144210.16219,4775213,71458.39583,22987.79
1257,2022-08-02,23298.94,27692567959234.0,19110606.25,419577.522102,443385175606.25,23266.9,23459.89,22654.37,22987.79,158073.28225,5066511,78122.08501,22622.98
1258,2022-08-04,22831.85,27915356836850.324,19111712.5,419942.614422,442818378625.0,22816.91,23223.32,22400.0,22622.98,154854.67016,4966138,76123.82073,23312.42
1259,2022-08-05,22608.3,28174668481289.0,19112818.75,420119.584255,443316251074.3943,22622.41,23472.86,22586.95,23312.42,175251.69749,5340569,88240.55478,22954.21
1260,2022-08-06,23295.14,28174668481289.0,19113925.0,420293.226093,443290148600.0,23313.56,23354.36,22909.52,22954.21,83911.80307,3360228,41438.9761,23174.39
1261,2022-08-07,22947.19,28174668481289.0,19115037.5,420455.993016,442360197825.0,22954.21,23402.0,22844.62,23174.39,88890.00877,3646643,44744.90366,23810.0
1262,2022-08-08,23174.25,28174668481289.0,19116143.75,420587.461376,456240594442.53613,23174.39,24245.0,23154.25,23810.0,170958.44152,5892045,85942.29725,23954.05
1263,2022-08-10,23156.31,28174668481289.0,19117256.25,420935.003804,440318865206.4582,23151.32,24226.0,22664.69,23954.05,208916.54953,6818207,105046.91327,23934.39
1264,2022-08-11,23959.92,28174668481289.0,19118362.5,421136.33418,470063178787.5,23954.05,24918.54,23852.13,23934.39,249759.79557,8269994,125001.90721,24403.68
1265,2022-08-12,23953.77,28174668481289.0,19119468.75,421326.638902,455884612875.0,23933.09,24456.5,23583.0,24403.68,174207.5704,6134163,87283.3227,24441.38
1266,2022-08-13,24418.38,28174668481289.0,19120575.0,421509.362776,468587931525.0,24401.7,24888.0,24291.22,24441.38,152852.25435,5617859,76352.504,24094.82
1267,2022-08-15,24314.89,28174668481289.0,19121681.25,421809.589621,464656854375.0,24305.25,25211.32,23773.22,24094.82,242539.54758,7488466,120284.46467,23854.74
1268,2022-08-16,24096.19,28174668481289.0,19122787.5,421981.433118,459176373450.0,24093.04,24247.49,23671.22,23854.74,179324.94821,5978567,89812.55435,23342.66
1269,2022-08-17,23876.29,28174668481289.0,19123900.0,422175.325809,456602236400.0,23856.15,24446.71,23180.4,23342.66,210668.68766,6901586,105158.87989,23191.2
1270,2022-08-18,23332.09,28275424991711.293,19125006.25,422346.926894,445051476897.8316,23342.66,23600.0,23111.04,23191.2,144185.97011,6029662,71864.05086,20834.39
1271,2022-08-19,23193.99,28351606743494.0,19126112.5,422548.812382,408707548431.90674,23191.45,23208.67,20783.57,20834.39,283995.87747,8860928,139601.81043,21515.61
1272,2022-08-21,21150.33,28351606743494.0,19127218.75,422891.637237,402302791968.75,21140.07,21800.0,21069.11,21515.61,159200.6841,5034461,80239.2419,21399.83
1273,2022-08-22,21520.51,28351606743494.0,19128325.0,423029.735053,408561893675.0,21516.7,21548.71,20890.18,21399.83,222222.04526,6443370,110925.72751,21529.12
1274,2022-08-23,21402.93,28351606743494.0,19129443.75,423192.878341,405141853711.0759,21400.75,21684.87,20890.14,21529.12,200967.77164,6333442,101222.30098,21368.08
1275,2022-08-24,21516.02,28351606743494.0,19130550.0,423374.042128,407733393440.89984,21529.11,21900.0,21145.0,21368.08,174383.22046,5561412,86499.84759,21559.04
1276,2022-08-25,21377.51,28351606743494.0,19131656.25,423542.855677,414582990937.5,21368.05,21819.88,21310.15,21559.04,169915.78301,5618785,84555.07067,20241.05
1277,2022-08-26,21597.93,28351606743494.0,19132762.5,423717.038707,416501106862.5,21559.04,21886.77,20107.9,20241.05,273811.61955,7587244,135780.72507,20037.6
1278,2022-08-27,20233.32,28351606743494.0,19133868.75,423893.01016,383211281348.0193,20239.14,20402.93,19800.0,20037.6,162582.46032,5263328,80922.99413,20285.73
1279,2022-08-29,19550.07,28351606743494.0,19134981.25,424189.906817,382246314388.1579,19555.61,20433.62,19550.79,20285.73,210509.49545,5840323,105809.86253,19811.66
1280,2022-08-30,20290.41,28351606743494.0,19136087.5,424368.974679,386836008812.5,20287.2,20576.25,19540.0,19811.66,256634.35529,6593178,126919.07924,20050.02
1281,2022-08-31,19793.02,30293716756044.19,19137200.0,424550.379084,390647663600.0,19813.03,20490.0,19797.94,20050.02,276946.60765,6389133,140474.46035,20131.46
1282,2022-09-01,20047.68,30977051760460.0,19138312.5,424727.604251,380336811168.87604,20048.44,20208.37,19565.66,20131.46,245289.97263,5937975,121158.48629,19951.86
1283,2022-09-02,20130.52,30977051760460.0,19139418.75,424902.30635,385331813013.02124,20132.64,20441.26,19755.29,19951.86,245986.6033,5740705,122616.90745,20000.3
1284,2022-09-04,19834.94,30977051760460.0,19140525.0,425259.3204,378810130275.0,19832.45,20029.23,19583.1,20000.3,145588.77893,3838915,72789.26129,19796.84
1285,2022-09-05,19994.65,30977051760460.0,19141631.25,425404.360416,382430650743.75,20000.3,20057.27,19633.83,19796.84,222543.01057,4657233,110786.05423,18790.61
1286,2022-09-06,19789.87,30977051760460.0,19142737.5,425582.706389,378501687936.3537,19795.34,20180.0,18649.51,18790.61,356315.05718,7124384,175781.84468,19292.84
1287,2022-09-07,18806.7,30977051760460.0,19143843.75,425761.183681,359795839914.8969,18790.61,19464.06,18510.77,19292.84,287394.7788,5597127,142700.96438,19319.77
1288,2022-09-08,19280.08,30977051760460.0,19144950.0,425948.171344,368243771010.06274,19292.85,19458.25,19012.0,19319.77,262813.28273,6013826,131429.45873,21648.34
1289,2022-09-10,21387.58,30977051760460.0,19146056.25,426326.434062,409304390512.5,21361.62,21810.8,21111.13,21648.34,307997.33504,5615783,154171.04126,21826.87
1290,2022-09-11,21673.03,30977051760460.0,19147162.5,426491.209787,412774529175.0,21647.21,21860.0,21350.0,21826.87,280702.55149,4801844,141171.88117,22395.74
